Booking_ID,Date,Time,Customer_ID,Driver_ID,Vehicle_ID,City,Booking_Status,Distance_km,Fare_Amount,Payment_Type
BOOK_1557,2025-09-19,07:35:28,CUST_7,DRV_10,VEH_9,Ahmedabad,Cancelled,3.91,87.38,UPI
BOOK_1558,2026-03-01,19:09:06,CUST_354,DRV_215,VEH_212,Delhi,Completed,19.76,494.43,UPI
BOOK_1559,2026-02-20,17:24:07,CUST_343,DRV_51,VEH_240,Mumbai,Completed,13.79,184.01,UPI
BOOK_1560,2025-07-31,12:49:08,CUST_681,DRV_101,VEH_116,Delhi,Completed,13.85,293.88,UPI
BOOK_1561,2025-06-12,11:40:07,CUST_320,DRV_19,VEH_198,Delhi,Completed,12.63,162.04,Wallet
BOOK_1562,2025-07-04,05:08:25,CUST_370,DRV_166,VEH_123,Hyderabad,Completed,14.75,365.32,UPI
BOOK_1563,2025-12-12,20:25:59,CUST_684,DRV_72,VEH_235,Delhi,Completed,19.8,415.04,UPI
BOOK_1564,2026-02-03,10:43:14,CUST_396,DRV_44,VEH_60,Mumbai,Completed,3.34,110.05,UPI
BOOK_1565,2025-11-16,08:44:36,CUST_100,DRV_263,VEH_300,Delhi,Cancelled,3.04,62.41,Wallet
BOOK_1566,2025-10-31,03:50:58,CUST_456,DRV_152,VEH_8,Bangalore,Cancelled,18.49,382.34,UPI
BOOK_1567,2025-09-08,21:01:11,CUST_498,DRV_17,VEH_240,Mumbai,Cancelled,16.67,411.11,Cash
BOOK_1568,2025-12-21,21:31:48,CUST_32,DRV_98,VEH_131,Ahmedabad,Completed,9.02,253.67,UPI
BOOK_1569,2026-03-26,18:33:34,CUST_657,DRV_178,VEH_200,Pune,Completed,2.39,80.12,UPI
BOOK_1570,2026-01-25,18:46:49,CUST_521,DRV_35,VEH_52,Delhi,Completed,17.42,373.22,UPI
BOOK_1571,2025-10-03,06:20:36,CUST_105,DRV_28,VEH_59,Bangalore,Completed,5.72,102.54,UPI
BOOK_1572,2026-03-11,21:13:48,CUST_154,DRV_6,VEH_168,Bangalore,No Show,14.71,382.28,UPI
BOOK_1573,2025-11-20,19:46:09,CUST_481,DRV_274,VEH_89,Mumbai,Completed,13.94,296.24,UPI
BOOK_1574,2025-05-13,17:32:26,CUST_560,DRV_108,VEH_155,Delhi,Completed,18.16,211.91,Cash
BOOK_1575,2025-08-26,13:53:14,CUST_80,DRV_94,VEH_233,Hyderabad,Completed,18.5,455.76,Cash
BOOK_1576,2025-09-10,00:45:22,CUST_162,DRV_87,VEH_163,Bangalore,Completed,12.27,181.12,UPI
BOOK_1577,2025-07-21,18:33:11,CUST_230,DRV_61,VEH_80,Mumbai,Completed,6.73,162.15,Card
BOOK_1578,2025-09-20,18:20:28,CUST_658,DRV_271,VEH_49,Mumbai,Completed,9.23,126.02,UPI
BOOK_1579,2026-01-19,20:34:33,CUST_437,DRV_260,VEH_123,Bangalore,Completed,13.23,274.93,UPI
BOOK_1580,2025-05-04,08:30:05,CUST_177,DRV_216,VEH_86,Hyderabad,Completed,6.32,158.39,Card
BOOK_1581,2026-03-15,17:12:06,CUST_52,DRV_116,VEH_105,Pune,Completed,2.31,63.96,Wallet
BOOK_1582,2025-05-09,08:18:21,CUST_312,DRV_223,VEH_23,Mumbai,Completed,2.3,74.06,Card
BOOK_1583,2025-04-17,08:12:25,CUST_638,DRV_234,VEH_280,Delhi,Completed,9.01,165.83,Wallet
BOOK_1584,2025-04-27,18:38:04,CUST_345,DRV_4,VEH_47,Pune,Cancelled,17.77,214.74,Card
BOOK_1585,2025-05-06,04:39:13,CUST_414,DRV_246,VEH_123,Bangalore,Completed,10.38,150.9,Wallet
BOOK_1586,2026-03-13,20:28:30,CUST_475,DRV_8,VEH_228,Mumbai,Completed,19.66,308.64,UPI
BOOK_1587,2025-10-15,19:52:14,CUST_391,DRV_87,VEH_154,Delhi,Completed,12.89,158.3,Card
BOOK_1588,2025-09-23,19:29:25,CUST_685,DRV_187,VEH_205,Pune,Cancelled,12.16,155.01,UPI
BOOK_1589,2026-01-02,20:27:33,CUST_449,DRV_231,VEH_169,Mumbai,Completed,7.25,148.54,UPI
BOOK_1590,2025-08-21,18:22:16,CUST_606,DRV_271,VEH_71,Delhi,Completed,5.94,180.45,UPI
BOOK_1591,2026-03-27,21:30:25,CUST_324,DRV_119,VEH_111,Delhi,Completed,9.42,169.7,UPI
BOOK_1592,2025-05-23,22:51:37,CUST_273,DRV_177,VEH_121,Bangalore,Completed,4.88,125.06,Card
BOOK_1593,2026-01-25,17:01:52,CUST_4,DRV_149,VEH_75,Chennai,Completed,11.11,287.56,Cash
BOOK_1594,2026-01-27,06:19:26,CUST_281,DRV_51,VEH_246,Kolkata,Completed,4.27,112.43,UPI
BOOK_1595,2025-08-01,11:51:33,CUST_453,DRV_277,VEH_25,Hyderabad,Completed,9.39,145.1,UPI
BOOK_1596,2025-08-31,18:30:10,CUST_455,DRV_17,VEH_76,Bangalore,Completed,2.4,59.55,Card
BOOK_1597,2025-10-11,17:26:32,CUST_676,DRV_155,VEH_208,Mumbai,Cancelled,10.27,255.98,UPI
BOOK_1598,2025-05-23,23:46:45,CUST_369,DRV_148,VEH_138,Delhi,Completed,11.01,288.72,Cash
BOOK_1599,2026-03-07,08:55:49,CUST_654,DRV_40,VEH_86,Pune,Completed,13.29,186.03,Card
BOOK_1600,2025-07-07,12:43:40,CUST_33,DRV_258,VEH_121,Delhi,Completed,17.28,354.93,Wallet
BOOK_1601,2025-11-07,16:30:26,CUST_278,DRV_238,VEH_65,Pune,Completed,5.55,98.77,UPI
BOOK_1602,2025-08-05,10:38:17,CUST_496,DRV_118,VEH_38,Chennai,Completed,8.3,129.6,Cash
BOOK_1603,2025-11-04,21:06:10,CUST_213,DRV_94,VEH_87,Mumbai,Completed,11.64,291.2,UPI
BOOK_1604,2025-11-16,22:03:20,CUST_23,DRV_268,VEH_94,Mumbai,Completed,4.41,132.29,Cash
BOOK_1605,2025-07-25,00:47:17,CUST_359,DRV_44,VEH_135,Mumbai,Completed,2.83,95.11,UPI
BOOK_1606,2026-01-20,19:39:37,CUST_510,DRV_98,VEH_196,Bangalore,Completed,3.23,78.75,UPI
BOOK_1607,2026-01-05,15:14:38,CUST_593,DRV_200,VEH_208,Pune,Completed,19.34,395.07,UPI
BOOK_1608,2026-01-11,19:45:03,CUST_73,DRV_114,VEH_121,Delhi,Completed,9.76,119.25,UPI
BOOK_1609,2025-06-24,10:07:04,CUST_530,DRV_1,VEH_127,Bangalore,Completed,8.04,122.7,UPI
BOOK_1610,2025-12-05,21:37:27,CUST_177,DRV_126,VEH_125,Chennai,Completed,6.38,106.38,Wallet
BOOK_1611,2026-01-11,12:00:12,CUST_114,DRV_38,VEH_50,Mumbai,Cancelled,14.86,199.1,Wallet
BOOK_1612,2025-08-10,17:57:38,CUST_319,DRV_166,VEH_48,Mumbai,No Show,4.12,87.19,Card
BOOK_1613,2025-08-27,06:34:24,CUST_408,DRV_117,VEH_9,Mumbai,Completed,10.99,277.6,UPI
BOOK_1614,2025-08-27,08:44:19,CUST_433,DRV_271,VEH_260,Bangalore,Completed,18.41,373.79,UPI
BOOK_1615,2025-11-08,20:47:41,CUST_353,DRV_263,VEH_285,Hyderabad,Completed,6.62,104.82,UPI
BOOK_1616,2025-08-13,14:39:26,CUST_133,DRV_198,VEH_162,Bangalore,Completed,12.06,148.26,Cash
BOOK_1617,2025-06-15,20:59:59,CUST_499,DRV_246,VEH_65,Mumbai,Completed,15.25,333.83,UPI
BOOK_1618,2025-04-19,18:59:41,CUST_502,DRV_184,VEH_78,Mumbai,Completed,18.05,370.39,Card
BOOK_1619,2025-05-04,01:11:12,CUST_519,DRV_139,VEH_28,Pune,Completed,4.32,120.56,UPI
BOOK_1620,2026-01-23,11:50:46,CUST_378,DRV_21,VEH_259,Pune,Completed,6.6,137.16,Cash
BOOK_1621,2025-08-06,22:42:51,CUST_36,DRV_22,VEH_65,Pune,Completed,2.85,64.72,UPI
BOOK_1622,2026-03-13,11:52:15,CUST_201,DRV_97,VEH_7,Mumbai,Completed,5.83,97.49,UPI
BOOK_1623,2025-05-24,19:27:03,CUST_630,DRV_46,VEH_277,Ahmedabad,Completed,15.81,320.38,UPI
BOOK_1624,2025-04-20,06:04:28,CUST_633,DRV_222,VEH_81,Delhi,Completed,10.59,205.34,UPI
BOOK_1625,2025-06-04,21:10:17,CUST_541,DRV_171,VEH_197,Delhi,Completed,12.55,323.88,Cash
BOOK_1626,2025-09-06,09:37:40,CUST_378,DRV_93,VEH_41,Hyderabad,Completed,10.61,154.62,Cash
BOOK_1627,2025-07-21,23:17:08,CUST_127,DRV_247,VEH_230,Hyderabad,Completed,10.51,281.48,Cash
BOOK_1628,2025-11-28,20:46:56,CUST_409,DRV_204,VEH_102,Delhi,Completed,4.46,82.46,UPI
BOOK_1629,2025-04-26,15:06:02,CUST_404,DRV_243,VEH_261,Bangalore,Completed,19.88,202.4,UPI
BOOK_1630,2026-01-03,20:13:38,CUST_213,DRV_197,VEH_121,Delhi,Completed,8.78,109.44,Cash
BOOK_1631,2025-07-18,22:10:37,CUST_43,DRV_275,VEH_181,Delhi,Cancelled,19.44,383,Card
BOOK_1632,2025-12-11,17:09:57,CUST_69,DRV_198,VEH_109,Pune,Completed,3.22,66.89,Cash
BOOK_1633,2026-03-28,20:19:51,CUST_685,DRV_156,VEH_85,Chennai,Completed,3.72,84.81,Card
BOOK_1634,2025-05-02,17:56:53,CUST_46,DRV_153,VEH_5,Delhi,Completed,4.28,129.98,UPI
BOOK_1635,2025-07-24,18:33:37,CUST_268,DRV_112,VEH_213,Mumbai,No Show,18.13,449.46,Cash
BOOK_1636,2025-10-10,08:52:36,CUST_368,DRV_257,VEH_266,Mumbai,Completed,9.48,261.87,UPI
BOOK_1637,2025-09-27,23:17:03,CUST_673,DRV_201,VEH_158,Hyderabad,Completed,5.82,105,UPI
BOOK_1638,2025-11-19,03:23:29,CUST_485,DRV_169,VEH_264,Pune,Cancelled,10.93,145,Card
BOOK_1639,2025-07-26,19:06:56,CUST_190,DRV_147,VEH_55,Delhi,Completed,5.54,96.54,UPI
BOOK_1640,2026-02-15,20:14:47,CUST_296,DRV_106,VEH_201,Hyderabad,Completed,8.31,196.51,Cash
BOOK_1641,2026-02-22,22:58:44,CUST_550,DRV_143,VEH_82,Hyderabad,Completed,4.03,85.37,UPI
BOOK_1642,2025-09-07,08:23:53,CUST_83,DRV_236,VEH_39,Chennai,Completed,9.55,115.72,UPI
BOOK_1643,2025-05-31,21:50:07,CUST_144,DRV_154,VEH_52,Bangalore,Cancelled,6.37,173.34,UPI
BOOK_1644,2026-01-05,05:14:50,CUST_55,DRV_72,VEH_156,Mumbai,Completed,5.09,114.31,Cash
BOOK_1645,2025-07-12,04:55:08,CUST_385,DRV_198,VEH_179,Hyderabad,Completed,6.32,172.31,UPI
BOOK_1646,2025-07-01,01:40:46,CUST_111,DRV_203,VEH_212,Bangalore,Completed,4.25,123.59,Card
BOOK_1647,2025-05-21,19:55:07,CUST_180,DRV_23,VEH_4,Ahmedabad,Completed,16.41,330.04,Card
BOOK_1648,2025-11-17,11:23:40,CUST_76,DRV_201,VEH_121,Bangalore,Completed,6.52,197.16,Wallet
BOOK_1649,2025-07-24,13:37:12,CUST_37,DRV_52,VEH_169,Delhi,Completed,3.97,141.14,UPI
BOOK_1650,2025-07-09,18:27:33,CUST_312,DRV_17,VEH_293,Delhi,Completed,5.26,94.96,Wallet
BOOK_1651,2025-12-18,22:22:38,CUST_266,DRV_211,VEH_33,Delhi,Completed,19.53,411.23,UPI
BOOK_1652,2025-09-27,12:20:44,CUST_590,DRV_216,VEH_10,Kolkata,Completed,19.93,244.33,Cash
BOOK_1653,2025-09-07,22:50:30,CUST_680,DRV_275,VEH_242,Mumbai,Completed,16.15,413.2,UPI
BOOK_1654,2025-12-23,21:03:36,CUST_65,DRV_86,VEH_22,Hyderabad,Completed,6.81,132.52,Cash
BOOK_1655,2025-05-19,10:56:26,CUST_41,DRV_75,VEH_187,Delhi,Completed,7.75,148.8,UPI
BOOK_1656,2025-09-14,19:50:28,CUST_134,DRV_16,VEH_134,Hyderabad,Completed,13.58,276.68,Card
BOOK_1657,2025-11-19,20:59:04,CUST_45,DRV_139,VEH_264,Delhi,Completed,6.11,108.49,UPI
BOOK_1658,2025-05-15,11:11:27,CUST_195,DRV_105,VEH_256,Chennai,Cancelled,16.46,352.98,Wallet
BOOK_1659,2025-10-28,09:07:35,CUST_4,DRV_70,VEH_186,Delhi,Completed,5.73,120.52,Card
BOOK_1660,2025-10-23,17:38:18,CUST_53,DRV_269,VEH_54,Bangalore,Completed,10.83,198.38,UPI
BOOK_1661,2025-06-15,20:12:16,CUST_193,DRV_38,VEH_61,Chennai,Completed,13.12,217.62,UPI
BOOK_1662,2025-05-02,22:07:41,CUST_51,DRV_235,VEH_186,Chennai,Completed,15.53,179.24,Cash
BOOK_1663,2025-04-14,19:26:39,CUST_511,DRV_257,VEH_207,Mumbai,Completed,7.62,173.99,UPI
BOOK_1664,2026-03-04,09:50:18,CUST_499,DRV_101,VEH_206,Mumbai,No Show,4.7,81.35,Wallet
BOOK_1665,2025-04-08,20:03:16,CUST_53,DRV_241,VEH_185,Mumbai,Completed,9.33,222.66,UPI
BOOK_1666,2026-01-30,01:04:27,CUST_564,DRV_65,VEH_260,Delhi,Completed,18.92,459.03,Cash
BOOK_1667,2026-03-13,13:04:09,CUST_491,DRV_75,VEH_218,Mumbai,Completed,18.68,448.23,UPI
BOOK_1668,2025-11-30,22:23:57,CUST_454,DRV_196,VEH_54,Pune,Completed,2.73,96.61,Card
BOOK_1669,2025-04-26,13:39:24,CUST_394,DRV_83,VEH_179,Kolkata,Completed,19.71,486.7,UPI
BOOK_1670,2025-05-12,10:02:32,CUST_359,DRV_219,VEH_2,Bangalore,Completed,5.13,80.84,Cash
BOOK_1671,2025-09-24,18:26:02,CUST_258,DRV_32,VEH_188,Delhi,Completed,19.7,310.7,UPI
BOOK_1672,2025-12-10,19:30:12,CUST_515,DRV_38,VEH_244,Delhi,Completed,5.63,139.44,Card
BOOK_1673,2026-01-16,04:54:46,CUST_594,DRV_253,VEH_137,Bangalore,Completed,3.33,86.75,Card
BOOK_1674,2025-04-01,20:59:52,CUST_377,DRV_119,VEH_255,Bangalore,Completed,14.66,175.65,Cash
BOOK_1675,2025-09-21,09:23:17,CUST_419,DRV_134,VEH_90,Kolkata,Completed,18.81,203.6,UPI
BOOK_1676,2025-06-09,19:39:46,CUST_433,DRV_128,VEH_244,Delhi,Completed,16.71,177.59,UPI
BOOK_1677,2025-06-10,18:35:31,CUST_246,DRV_90,VEH_113,Hyderabad,Completed,4.69,111.14,UPI
BOOK_1678,2025-04-02,22:06:30,CUST_134,DRV_157,VEH_182,Bangalore,Completed,6.01,191.42,UPI
BOOK_1679,2026-03-19,17:31:08,CUST_625,DRV_116,VEH_290,Mumbai,Completed,12.89,178.38,UPI
BOOK_1680,2025-05-21,22:34:30,CUST_221,DRV_221,VEH_186,Chennai,Completed,15.36,260.63,Card
BOOK_1681,2025-12-19,01:05:02,CUST_156,DRV_124,VEH_6,Mumbai,Completed,5.89,166.52,Card
BOOK_1682,2025-08-19,00:09:26,CUST_462,DRV_223,VEH_1,Bangalore,Completed,17.28,369.46,UPI
BOOK_1683,2026-03-06,22:03:43,CUST_109,DRV_80,VEH_138,Kolkata,Cancelled,6.73,101.51,UPI
BOOK_1684,2025-04-09,19:22:26,CUST_12,DRV_181,VEH_159,Bangalore,Completed,9.93,195.76,Card
BOOK_1685,2026-03-05,20:56:29,CUST_30,DRV_127,VEH_300,Bangalore,Completed,6.45,194.74,Card
BOOK_1686,2026-03-29,10:36:51,CUST_365,DRV_213,VEH_62,Bangalore,Completed,3.1,75.06,UPI
BOOK_1687,2026-03-11,22:14:29,CUST_607,DRV_56,VEH_268,Delhi,Completed,15.59,337.96,UPI
BOOK_1688,2025-05-07,22:33:30,CUST_61,DRV_18,VEH_274,Delhi,Completed,17.23,216.98,UPI
BOOK_1689,2025-06-09,08:43:33,CUST_569,DRV_80,VEH_285,Ahmedabad,Completed,5.15,103.98,Wallet
BOOK_1690,2025-11-20,20:53:30,CUST_200,DRV_228,VEH_47,Delhi,Cancelled,15.71,264.88,Wallet
BOOK_1691,2025-04-30,16:06:55,CUST_409,DRV_93,VEH_239,Hyderabad,Cancelled,12.7,169.02,Wallet
BOOK_1692,2025-04-18,21:00:13,CUST_187,DRV_109,VEH_40,Bangalore,Completed,13.08,282.58,Cash
BOOK_1693,2025-05-16,19:48:25,CUST_51,DRV_95,VEH_247,Mumbai,Completed,6.56,146.73,UPI
BOOK_1694,2025-05-09,10:29:09,CUST_295,DRV_139,VEH_165,Pune,No Show,14.34,160.82,Wallet
BOOK_1695,2026-01-04,22:08:14,CUST_683,DRV_106,VEH_216,Delhi,Completed,15.56,173.57,Wallet
BOOK_1696,2025-06-21,21:00:22,CUST_437,DRV_251,VEH_185,Pune,Completed,19.02,383.66,Cash
BOOK_1697,2026-03-16,17:01:34,CUST_616,DRV_178,VEH_12,Delhi,Completed,8.16,113.3,UPI
BOOK_1698,2026-01-09,09:28:15,CUST_381,DRV_189,VEH_209,Kolkata,Completed,11.94,219.18,Cash
BOOK_1699,2025-10-01,11:35:09,CUST_105,DRV_93,VEH_280,Bangalore,Completed,10.04,173.39,Cash
BOOK_1700,2025-08-21,21:49:34,CUST_181,DRV_207,VEH_65,Mumbai,Completed,13.23,137.21,UPI
BOOK_1701,2025-11-22,21:11:51,CUST_676,DRV_36,VEH_99,Mumbai,Completed,11.72,141.16,UPI
BOOK_1702,2026-02-14,13:19:11,CUST_609,DRV_188,VEH_203,Mumbai,Completed,12.34,182.29,Card
BOOK_1703,2025-07-19,19:04:38,CUST_481,DRV_78,VEH_200,Mumbai,Completed,2.45,96.9,Cash
BOOK_1704,2025-07-16,20:18:10,CUST_427,DRV_48,VEH_45,Mumbai,Completed,2.27,76.69,UPI
BOOK_1705,2025-12-13,20:29:21,CUST_314,DRV_214,VEH_210,Delhi,Completed,15.22,387.93,Card
BOOK_1706,2025-08-11,18:52:11,CUST_73,DRV_25,VEH_226,Chennai,Completed,19.57,472.81,Wallet
BOOK_1707,2025-10-24,02:57:54,CUST_582,DRV_43,VEH_240,Mumbai,Completed,15.39,186.82,Wallet
BOOK_1708,2025-12-28,09:10:48,CUST_275,DRV_18,VEH_272,Hyderabad,Completed,19.59,307.02,Card
BOOK_1709,2025-10-01,11:39:11,CUST_373,DRV_17,VEH_211,Bangalore,Completed,14.33,190.66,UPI
BOOK_1710,2026-02-22,01:30:22,CUST_13,DRV_243,VEH_99,Mumbai,Completed,14.02,168.95,UPI
BOOK_1711,2025-09-13,09:06:49,CUST_329,DRV_115,VEH_297,Ahmedabad,Completed,17.31,220.87,Wallet
BOOK_1712,2026-02-06,18:38:21,CUST_261,DRV_111,VEH_78,Pune,No Show,5.32,122.55,Card
BOOK_1713,2025-12-13,06:09:59,CUST_524,DRV_97,VEH_119,Bangalore,Completed,11.99,174.06,Card
BOOK_1714,2025-11-17,11:15:08,CUST_155,DRV_133,VEH_300,Delhi,Completed,17.59,303.48,Cash
BOOK_1715,2025-10-12,21:32:23,CUST_320,DRV_276,VEH_285,Mumbai,Completed,4.93,120.88,Card
BOOK_1716,2025-09-27,17:35:22,CUST_406,DRV_98,VEH_94,Pune,Completed,9.83,108.79,Cash
BOOK_1717,2025-05-18,21:55:27,CUST_509,DRV_13,VEH_117,Mumbai,Completed,19.17,311.03,UPI
BOOK_1718,2025-10-26,08:11:27,CUST_624,DRV_28,VEH_217,Mumbai,Completed,17.75,294.7,Cash
BOOK_1719,2025-10-29,08:35:48,CUST_511,DRV_21,VEH_78,Chennai,Completed,14.82,162.33,Wallet
BOOK_1720,2025-05-05,17:09:08,CUST_537,DRV_67,VEH_71,Kolkata,No Show,7.44,146.57,UPI
BOOK_1721,2025-11-13,16:23:21,CUST_77,DRV_229,VEH_171,Pune,Completed,14.27,353.15,Wallet
BOOK_1722,2025-12-27,18:51:53,CUST_133,DRV_269,VEH_153,Pune,No Show,8.56,162.62,Card
BOOK_1723,2026-02-09,21:12:24,CUST_588,DRV_260,VEH_74,Bangalore,Completed,10.84,130.88,UPI
BOOK_1724,2025-06-20,17:06:56,CUST_459,DRV_141,VEH_100,Chennai,Completed,15.87,157.55,UPI
BOOK_1725,2025-07-19,04:13:05,CUST_82,DRV_81,VEH_29,Delhi,Completed,4.11,114.11,UPI
BOOK_1726,2025-10-10,18:23:35,CUST_662,DRV_95,VEH_110,Pune,Cancelled,17.46,427.01,UPI
BOOK_1727,2025-11-19,19:49:56,CUST_292,DRV_39,VEH_214,Chennai,Cancelled,5.03,72.09,Cash
BOOK_1728,2025-09-23,20:42:42,CUST_455,DRV_25,VEH_110,Delhi,Completed,14.69,192.41,UPI
BOOK_1729,2025-06-15,18:46:53,CUST_17,DRV_204,VEH_220,Delhi,Cancelled,12.13,151.12,UPI
BOOK_1730,2025-05-21,21:29:00,CUST_513,DRV_40,VEH_210,Hyderabad,Completed,6.1,159.61,Cash
BOOK_1731,2025-11-30,18:39:12,CUST_22,DRV_31,VEH_33,Bangalore,Completed,17.4,209.63,Card
BOOK_1732,2025-06-05,21:07:33,CUST_299,DRV_30,VEH_163,Mumbai,Completed,12,165.16,Card
BOOK_1733,2026-03-19,21:54:12,CUST_48,DRV_181,VEH_238,Delhi,Completed,17.16,281.14,UPI
BOOK_1734,2025-08-01,22:38:21,CUST_636,DRV_42,VEH_64,Kolkata,Completed,9.89,211.61,UPI
BOOK_1735,2025-05-14,05:45:35,CUST_546,DRV_52,VEH_81,Mumbai,Completed,18.3,206.21,UPI
BOOK_1736,2025-05-09,22:45:03,CUST_322,DRV_60,VEH_119,Delhi,Completed,16.77,272.41,Card
BOOK_1737,2025-11-21,21:55:54,CUST_180,DRV_136,VEH_69,Delhi,Completed,19.33,230.56,UPI
BOOK_1738,2026-02-15,09:46:25,CUST_172,DRV_61,VEH_3,Hyderabad,Completed,11.29,153.39,UPI
BOOK_1739,2025-08-30,21:52:10,CUST_620,DRV_102,VEH_193,Delhi,Completed,2.99,61.82,UPI
BOOK_1740,2025-06-10,09:39:48,CUST_250,DRV_150,VEH_91,Kolkata,Completed,9.18,218.09,Card
BOOK_1741,2026-01-30,17:52:32,CUST_668,DRV_235,VEH_208,Chennai,Completed,11.84,310.69,UPI
BOOK_1742,2025-04-02,11:57:54,CUST_332,DRV_148,VEH_205,Chennai,Completed,11.04,243.14,UPI
BOOK_1743,2025-04-12,08:31:46,CUST_312,DRV_203,VEH_101,Pune,Completed,19.63,195.66,UPI
BOOK_1744,2025-08-25,10:57:18,CUST_286,DRV_54,VEH_223,Mumbai,Completed,7.12,125.38,UPI
BOOK_1745,2025-08-14,20:08:32,CUST_90,DRV_88,VEH_250,Ahmedabad,Completed,13.74,350.06,Cash
BOOK_1746,2025-07-28,06:40:28,CUST_330,DRV_241,VEH_91,Hyderabad,Completed,5.96,161.73,Wallet
BOOK_1747,2025-11-06,16:57:20,CUST_165,DRV_219,VEH_13,Delhi,Completed,17.26,409.89,UPI
BOOK_1748,2025-09-28,17:09:52,CUST_652,DRV_108,VEH_2,Delhi,Completed,14,342.27,UPI
BOOK_1749,2026-03-21,22:43:04,CUST_136,DRV_220,VEH_49,Mumbai,Cancelled,7.91,118.79,UPI
BOOK_1750,2026-02-17,20:39:18,CUST_536,DRV_139,VEH_14,Delhi,Completed,18.44,178.33,UPI
BOOK_1751,2025-11-28,04:16:19,CUST_662,DRV_112,VEH_260,Pune,Completed,11.89,257.43,Cash
BOOK_1752,2026-03-01,15:12:24,CUST_587,DRV_81,VEH_181,Kolkata,Completed,11.52,221.03,UPI
BOOK_1753,2026-02-07,08:47:00,CUST_185,DRV_237,VEH_267,Chennai,Completed,18.69,386.05,Wallet
BOOK_1754,2025-04-08,17:31:40,CUST_377,DRV_82,VEH_31,Mumbai,Completed,6.06,91.58,Card
BOOK_1755,2026-03-15,11:46:12,CUST_133,DRV_62,VEH_278,Chennai,Completed,7.23,113.6,Cash
BOOK_1756,2025-06-13,03:59:07,CUST_246,DRV_75,VEH_118,Mumbai,Completed,8.12,114.92,Card
BOOK_1757,2026-02-19,10:40:50,CUST_125,DRV_175,VEH_112,Mumbai,Completed,12.51,319.99,UPI
BOOK_1758,2025-11-23,18:09:44,CUST_207,DRV_28,VEH_212,Mumbai,Completed,8.45,172.7,Card
BOOK_1759,2025-05-22,20:14:20,CUST_91,DRV_144,VEH_28,Bangalore,Completed,15.22,259.76,Card
BOOK_1760,2025-07-27,21:25:04,CUST_81,DRV_129,VEH_105,Mumbai,Completed,2.57,83.36,UPI
BOOK_1761,2025-11-15,21:46:08,CUST_107,DRV_1,VEH_119,Chennai,Completed,5.53,136.11,UPI
BOOK_1762,2025-11-01,19:26:44,CUST_301,DRV_39,VEH_249,Mumbai,Completed,7.18,161.54,Card
BOOK_1763,2025-09-23,22:02:35,CUST_662,DRV_39,VEH_69,Delhi,No Show,7.3,135.81,UPI
BOOK_1764,2025-07-31,21:35:26,CUST_245,DRV_232,VEH_286,Mumbai,Completed,2.91,62.64,UPI
BOOK_1765,2025-10-09,18:26:42,CUST_193,DRV_127,VEH_276,Bangalore,Completed,13.2,141.13,UPI
BOOK_1766,2026-01-24,17:50:17,CUST_145,DRV_108,VEH_246,Bangalore,Cancelled,14.3,365.65,UPI
BOOK_1767,2025-07-08,19:32:34,CUST_321,DRV_40,VEH_243,Bangalore,Completed,5.21,168.18,UPI
BOOK_1768,2026-01-28,09:02:07,CUST_592,DRV_280,VEH_214,Ahmedabad,Completed,17.28,231.12,UPI
BOOK_1769,2026-01-06,09:48:16,CUST_538,DRV_10,VEH_194,Bangalore,Cancelled,16.47,211.25,Card
BOOK_1770,2025-06-25,18:11:17,CUST_287,DRV_88,VEH_210,Mumbai,Completed,18.07,303.94,UPI
BOOK_1771,2025-07-04,19:10:41,CUST_245,DRV_21,VEH_59,Hyderabad,Completed,15.14,177.31,UPI
BOOK_1772,2026-03-27,11:33:34,CUST_633,DRV_14,VEH_175,Bangalore,No Show,12.11,272.45,Cash
BOOK_1773,2025-12-10,22:58:33,CUST_507,DRV_276,VEH_79,Hyderabad,No Show,12.79,215.56,Card
BOOK_1774,2026-02-15,21:04:19,CUST_504,DRV_96,VEH_52,Bangalore,Completed,13.8,235.74,UPI
BOOK_1775,2026-01-09,20:38:12,CUST_341,DRV_162,VEH_103,Hyderabad,Completed,12.08,274.56,UPI
BOOK_1776,2026-02-21,20:38:23,CUST_247,DRV_172,VEH_60,Delhi,Completed,2.42,87.82,UPI
BOOK_1777,2026-02-02,08:51:01,CUST_414,DRV_1,VEH_79,Mumbai,Completed,14.21,163.44,UPI
BOOK_1778,2025-08-22,17:27:29,CUST_390,DRV_79,VEH_298,Pune,Completed,2.51,84.98,Card
BOOK_1779,2025-07-21,16:32:52,CUST_497,DRV_49,VEH_196,Mumbai,Completed,16.95,355.1,UPI
BOOK_1780,2025-11-26,18:55:31,CUST_678,DRV_24,VEH_215,Delhi,Completed,8.48,233.5,UPI
BOOK_1781,2025-08-17,20:53:26,CUST_465,DRV_145,VEH_299,Bangalore,Completed,5.2,167.87,UPI
BOOK_1782,2025-09-03,20:13:33,CUST_13,DRV_209,VEH_58,Bangalore,Completed,17.04,201.08,Cash
BOOK_1783,2025-11-30,00:25:30,CUST_441,DRV_198,VEH_90,Bangalore,Completed,19.08,477.64,Cash
BOOK_1784,2025-10-18,09:03:30,CUST_207,DRV_201,VEH_173,Ahmedabad,Completed,9.9,223.7,UPI
BOOK_1785,2025-06-25,18:33:40,CUST_543,DRV_16,VEH_271,Pune,Completed,2.43,63.03,Cash
